17	86	摩西重新接受十誡	申 10:1-11；出 34:1-10
17	87	潔淨和不潔淨的動物	申 14:3-21；利 11:1-47
17	88	安息年	申 15:1-11；利 25:1-7
17	89	對待奴婢的條例	申 15:12-18；出 21:1-11
17	90	逾越節	申 16:1-8；出 12:1-20
17	91	七七收穫節	申 16:9-12；出 34:22；利 23:15-21
17	92	住棚節	申 16:13-17；利 23:33-43
17	93	設立庇護城	申 19:1-14；民 35:9-28；書 20:1-9
17	94	遵行誡命蒙福	申 28:1-14；利 26:3-13；申 7:12-24
17	95	悖逆的後果	申 28:15-68；利 26:14-46
17	96	迦勒攻取希伯崙和底璧	書 15:13-19；士 1:11-15
17	97	設立庇護城	書 20:1-9；民 35:9-28；申 19:1-13
17	98	俄陀聶攻取底壁城	士 1:11-15；書 15:13-19
18	1	掃羅和他兒子的死	撒上 31:1-13；代上 10:1-12
18	2	大衛作猶大和以色列王	撒下 5:1-16；代上 11:1-9； 14:1-7
18	3	戰勝非利士人	撒下 5:17-25；代上 14:8-17
18	4	運約櫃到耶路撒冷	撒下 6:1-23；代上 13:1-14； 15:25-16:6，43
18	5	拿單傳信息給大衛	撒下 7:1-17；代上 17:1-15
18	6	大衛的祈禱和感恩	撒下 7:18-29；代上 17:16-27
18	7	耶和華使大衛得勝	撒下 8:1-18；代上 18:1-17
18	8	擊敗亞捫人和亞蘭人	撒下 10:1-19；代上 19:1-19
18	9	大衛攻取拉巴	撒下 12:26-31；代上 20:1-3
18	10	攻打非利士巨人	撒下 21:15-22；代上 20:4-8
18	11	大衛的凱歌	撒下 22:1-51；詩18
18	12	大衛的勇士	撒下 23:8-39；代上 11:10-47
18	13	大衛調查人口	撒下 24:1-25；代上 21:1-27
18	14	所羅門祈禱求智慧	王上 3:1-15；代下 1:3-12
18	15	所羅門準備建殿	王上 5:1-18；代下 2:1-18
18	16	殿內的設備	王上 6:14-22；代下 3:8-14
18	17	兩支銅柱	王上 7:15-22；代下 3:15-17
18	18	銅海	王上 7:23-26；代下 4:2-5
18	19	聖殿設備清單	王上 7:40-50；代下 4:11-5:1
18	20	運約櫃入殿	王上 8:1-13；代下 5:2-6:2
18	21	所羅門向百姓講話	王上 8:14-21；代下 6:3-11
18	22	所羅門的禱告	王上 8:22-53；代下 6:12-42
18	23	奉獻聖殿	王上 8:62-66；代下 7:4-10
18	24	耶和華再向所羅門顯現	王上 9:1-9；代下 7:11-22
18	25	所羅門跟希蘭訂約	王上 9:10-14；代下 8:1-2
18	26	所羅門其他政績	王上 9:15-28；代下 8:3-18
18	27	示巴女王拜訪所羅門	王上 10:1-13；代下 9:1-12
18	28	所羅門的財富	王上 10:14-25；代下 9:13-28
18	29	所羅門去世	王上 11:41-43；代下 9:29-31
18	30	北方的支派反叛	王上 12:1-20；代下 10:1-19
18	31	示瑪雅的預言	王上 12:21-24；代下 11:1-4
18	32	猶大王羅波安	王上 14:21-31；代下 11:5-12:15
18	33	猶大王亞比央	王上 15:1-8；代下 13:1-14:1
18	34	猶大王亞撒	王上 15:9-24；代下 15:16-16:6
18	35	先知米該雅警告亞哈	王上 22:1-28；代下 18:2-27
18	36	亞哈陣亡	王上 22:29-40；代下 18:28-34
18	37	猶大王約沙法	王上 22:41-50；代下 20:31-21:1
18	38	猶大王約蘭	王下 8:16-24；代下 21:1-20
18	39	猶大王亞哈謝	王下 8:25-29；代下 22:1-6
18	40	猶大的王后亞她利雅	王下 11:1-16；代下 22:10-23:15
18	41	耶何耶大的改革	王下 11:17-21；代下 23:16-21
18	42	猶大王約阿施	王下 12:1-21；代下 24:1-16
18	43	猶大王亞瑪謝	王下 14:1-16；代下 25:1-24
18	44	猶大王亞瑪謝去世	王下 14:17-22；代下 25:25-28
18	45	猶大王亞撒利雅	王下 15:1-7；代下 26:1-23
18	46	猶大王約坦	王下 15:32-38；代下 27:1-9
18	47	猶大王亞哈斯	王下 16:1-20；代下 28:1-27
18	48	猶大王希西家	王下 18:1-12；代下 29:1-2； 30:1
18	49	亞述人威脅耶路撒冷	王下 18:13-37；代下 32:1-19；賽 36:1-22
18	50	希西家王派人求問以賽亞	王下 19:1-7；賽 37:1-7
18	51	亞述人再度威脅	王下 19:8-19；賽 37:8-20
18	52	以賽亞傳給王的信息	王下 19:20-37；賽 37:20-37
18	53	希西家病重康復	王下 20:1-11；賽 38:1-8；21-22；代下 32:24-26
18	54	從巴比倫來的使者	王下 20:12-19；賽 39:1-8
18	55	希西家逝世	王下 20:20-21；代下 32:32-33
18	56	猶大王瑪拿西	王下 21:1-18；代下 33:1-20
18	57	猶大王亞們	王下 21:19-26；代下 33:21-25
18	58	猶大王約西亞	王下 22:1-2；代下 34:1-2
18	59	發現律法書	王下 22:3-20；代下 34:8-28
18	60	約西亞廢除異教崇拜	王下 23:1-20；代下 34:3-7；29-33
18	61	約西亞守逾越節	王下 23:21-23；代下 35:1-19
18	62	約西亞逝世	王下 23:28-30；代下 35:20-36:1
18	63	猶大王約哈斯	王下 23:31-34；代下 36:2-4
18	64	猶大王約雅敬	王下 23:35-24:7；代下 36:5-8
18	65	猶大王約雅斤	王下 24:8-17；代下 36:9-10
18	66	猶大王西底家	王下 24:18-20；代下 36:11-12；耶 52:1-3
18	67	耶路撒冷陷落	王下 25:1-7；代下 36:13-21；耶 52:3-11
18	68	聖殿被毀	王下 25:8-17；耶 52:12-33
18	69	猶大人被擄	王下 25:18-21；耶 52:24-27
18	70	立基大利作猶大省長	王下 25:22-26；耶 40:7-9； 41:1-3
18	71	約雅斤被釋	王下 25:27-30；耶 52:31-34
18	72	從亞當到亞伯拉罕	代上 1:1-27；創 5:1-32； 10:1-32； 11:10-26
18	73	以實瑪利的後裔	代上 1:28-33；創 25:12-16
18	74	以掃的後裔	代上 1:34-37；創 36:1-19
18	75	以東地的原住民	代上 1:38-42；創 36:20-30
18	76	以東諸王	代上 1:43-54；創 36:31-43
18	77	掃羅王的祖先和後代	代上 9:35-44；代上 8:29-38
18	78	掃羅逝世	代上 10:1-14；撒上 31:1-13
18	79	大衛作以色列和猶大的王	代上 11:1-9；撒下 5:1-10
18	80	大衛的有名將領	代上 11:10-47；撒下 23:8-39
18	81	約櫃遷出基列‧耶琳	代上 13:1-14；撒下 6:1-11
18	82	大衛在耶路撒冷的活動	代上 14:1-7；撒下 5:11-16
18	83	戰勝非利士人	代上 14:8-17；撒下 5:17-25
18	84	約櫃遷入耶路撒冷	代上 15:25-16:7；撒下 6:12-22
18	85	頌讚之歌	代上 16:8-36；詩 105:1-15； 96:1-13； 106:1，47-48
18	86	拿單傳給大衛的信息	代上 17:1-15；撒下 7:1-17
18	87	感恩的禱告	代上 17:16-27；撒下 7:18-29
18	88	在軍事上的勝利	代上 18:1-17；撒下 8:1-18
18	89	大衛擊敗亞捫人和亞蘭人	代上 19:1-19；撒下 10:1-19
18	90	大衛攻取拉巴城	代上 20:1-3；撒下 12:26-31
18	91	與非利士巨人爭戰	代上 20:4-8；撒下 21:15-22
18	92	大衛數點以色列民	代上 21:1-22:1；撒下 24:1-25
18	93	所羅門王祈求智慧	代下 1:1-13；王上 3:1-15
18	94	所羅門的權力和財力	代下 1:14-17；王上 10:26-29
18	95	籌備建造聖殿	代下 2:1-16；王上 5:1-18
18	96	聖殿工程動工	代下 2:17-3:14；王上 6:1-38
18	97	兩根銅柱	代下 3:15-17；王上 7:15-22
18	98	聖殿的設備	代下 4:1-5:1；王上 7:23-51
18	99	運約櫃入殿	代下 5:2-10；王上 8:1-9
18	100	所羅門向人民宣告	代下 6:1-11；王上 8:12-21
18	101	所羅門的禱告	代下 6:12-42；王上 8:22-53
18	102	聖殿的奉獻禮	代下 7:1-10；王上 8:62-66
18	103	上帝再次向所羅門顯現	代下 7:11-22；王上 9:1-9
18	104	所羅門的成就	代下 8:1-18；王上 9:10-28
18	105	示巴女王訪問所羅門	代下 9:1-12；王上 10:1-13
18	106	所羅門王的財富	代下 9:13-28；王上 10:14-25
18	107	所羅門政績簡述	代下 9:29-31；王上 11:41-43
18	108	北部支派的反叛	代下 10:1-19；王上 12:1-20
18	109	示瑪雅的預言	代下 11:1-4；王上 12:21-24
18	110	埃及侵犯猶大	代下 12:1-12；王上 14:25-28
18	111	亞比雅與耶羅波安爭戰	代下 13:1-22；王上 15:1-8
18	112	猶大與以色列爭戰	代下 16:1-6；王上 15:17-22
18	113	亞撒逝世	代下 16:11-14；王上 15:23-24
18	114	先知米該雅警告亞哈王	代下 18:1-27；王上 22:1-28
18	115	亞哈陣亡	代下 18:28-34；王上 22:29-35
18	116	約沙法逝世	代下 20:31-21:1；王上 22:41-50
18	117	猶大王約蘭	代下 21:2-20；王下 8:17-24
18	118	猶大王亞哈謝	代下 22:1-9；王下 8:25-29； 9:21-28
18	119	亞她利雅篡位	代下 22:10-12；王下 11:1-3
18	120	推翻亞她利雅	代下 23:1-15；王下 11:4-16
18	121	耶何耶大的改革	代下 23:16-21；王下 11:17-20
18	122	猶大王約阿施	代下 24:1-13；王下 12:1-16
18	123	猶大王亞瑪謝	代下 25:1-4；王下 14:2-6
18	124	與以東交戰	代下 25:5-16；王下 14:7
18	125	與以色列爭戰	代下 25:17-28；王下 14:8-20
18	126	猶大王烏西雅	代下 26:1-15；王下 14:21-22； 15:1-7
18	127	猶大王約坦	代下 27:1-9；王下 15:32-38
18	128	猶大王亞哈斯	代下 28:1-4；王下 16:1-4
18	129	跟亞蘭和以色列交戰	代下 28:5-8；王下 16:5
18	130	亞哈斯向亞述王求援	代下 28:16-21；王下 16:7-9
18	131	猶大王希西家	代下 29:1-2；王下 18:1-3
18	132	希西家逝世	代下 32:32-33；王下 20:20-21
18	133	猶大王瑪拿西	代下 33:1-9；王下 21:1-9
18	134	瑪拿西逝世	代下 33:18-20；王下 21:17-18
18	135	猶大王亞們	代下 33:21-25；王下 21:19-26
18	136	猶大王約西亞	代下 34:1-2；王下 22:1-2
18	137	發現律法書	代下 34:8-28；王下 22:3-20
18	138	約西亞立約順從主	代下 34:29-33；王下 23:1-20
18	139	約西亞守逾越節	代下 35:1-19；王下 23:21-23
18	140	約西亞逝世	代下 35:20-27；王下 23:28-30
18	141	猶大王約哈斯	代下 36:1-4；王下 23:30-35
18	142	猶大王約雅敬	代下 36:5-8；王下 23:36-24:7
18	143	猶大王約雅斤	代下 36:9-10；王下 24:8-17
18	144	猶大王西底家	代下 36:11-12；王下 24:18-20；耶 52:1-3
18	145	耶路撒冷陷落	代下 36:13-21；王下 25:1-21；耶 52:3-11
18	146	塞魯士王下令猶大人返國	代下 36:22-23；拉 1:1-4
18	147	被擄歸回者的名單	尼 7:4-73；拉 2:1-70
18	148	永恆的和平	賽 2:1-4；彌 4:1-3
18	149	亞述人威脅耶路撒冷	賽 36:1-22；王下 18:13-37；代下 32:1-19
18	150	國王下令徵求以賽亞的意見	賽 37:1-7；王下 19:1-7
18	151	亞述人再來威脅	賽 37:8-20；王下 19:8-19
18	152	以賽亞給王的信息	賽 37:21-38；王下 19:20-37
18	153	希西家王的疾病和痊癒	賽 38:1-22；王下 20:1-11；代下 32:24-26
18	154	巴比倫王的使節	賽 39:1-8；王下 20:12-19
18	155	耶路撒冷的陷落	耶 52:1-11；王下 24:18-25:7
18	156	聖殿毀滅	耶 52:12-23；王下 25:8-17
18	157	猶大人被擄到巴比倫	耶 52:24-34；王下 25:18-21，27-30
18	158	耶和華作王，天下太平	彌 4:1-3；賽 2:1-4
19	1	人的邪惡	詩 14:1-7；詩53
19	2	大衛的勝利之歌	詩 18:1-50；撒下 22:1-51
19	3	求助的禱告	詩 40:12-17；詩70
19	4	人的邪惡	詩 53:1-6；詩14
19	5	求助的祈禱	詩 70:1-5；詩 40:13-17
19	6	上帝是最高的君王	詩 96:1-13；代上 16:23-33
19	7	上帝和他的子民	詩 105:1-45；代上 16:8-22
19	8	抗敵求助	詩 108:1-13；詩 57:7-11；詩 60:5-12
20	1	施洗約翰傳道	可 1:1-8；太 3:1-12；路 3:1-18；約 1:19-28
20	2	耶穌受洗	可 1:9-11；太 3:13-17；路 3:21-22
20	3	耶穌受試探	可 1:12-13；太 4:1-11；路 4:1-13
20	4	開始在加利利傳道	可 1:14-15；太 4:12-17；路 4:14-15
20	5	治好許多病人	可 1:29-34；太 8:14-17；路 4:38-41
20	6	治好癱瘓病人	可 2:1-12；太 9:1-8；路 5:17-26
20	7	呼召利未	可 2:13-17；太 9:9-13；路 5:27-32
20	8	禁食的問題	可 2:18-22；太 9:14-17；路 5:33-39
20	9	安息日的問題	可 2:23-28；太 12:1-8；路 6:1-5
20	10	治好枯乾了一隻手的人	可 3:1-6；太 12:9-14；路 6:6-11
20	11	撒種的比喻	可 4:1-9；太 13:1-9；路 8:4-8
20	12	用比喻的目的	可 4:10-12；太 13:10-17；路 8:9-10
20	13	解明撒種的比喻	可 4:13-20；太 13:18-23；路 8:11-15
20	14	耶穌給五千人吃飽	可 6:30-44；太 14:13-21；路 9:10-17；約 6:1-14
20	15	彼得認耶穌為基督	可 8:27-30；太 16:13-20；路 9:18-21
20	16	耶穌預言受難和復活	可 8:31-9:1；太 16:21-28；路 9:22-27
20	17	耶穌改變形像	可 9:2-13；太 17:1-13；路 9:28-36
20	18	治好被污鬼附身的孩子	可 9:14-29；太 17:14-21；路 9:37-43
20	19	耶穌第二次預言受難和復活	可 9:30-32；太 17:22-23；路 9:43-45
20	20	誰最偉大	可 9:33-37；太 18:1-5；路 9:46-48
20	21	罪的誘惑	可 9:42-50；太 18:6-9；路 17:1-2
20	22	耶穌為小孩祝福	可 10:13-16；太 19:13-15；路 18:15-17
20	23	財主尋求永生之道	可 10:17-31；太 19:16-30；路 18:18-30
20	24	耶穌第三次預言受難和復活	可 10:32-34；太 20:17-19；路 18:31-34
20	25	治好瞎子巴底買	可 10:46-52；太 20:29-34；路 18:35-43
20	26	光榮地進耶路撒冷	可 11:1-11；太 21:1-11；路 19:28-40；約 12:12-19
20	27	潔淨聖殿	可 11:15-19；太 21:12-17；路 19:45-48；約 2:13-22
20	28	質問耶穌的權柄	可 11:27-33；太 21:23-27；路 20:1-8
20	29	凶惡園戶的比喻	可 12:1-12；太 21:33-46；路 20:9-19
20	30	納稅給凱撒的問題	可 12:13-17；太 22:15-22；路 20:19-26
20	31	復活的問題	可 12:18-27；太 22:23-33；路 20:27-40
20	32	大衛子孫的問題	可 12:35-37；太 22:41-46；路 20:41-44
20	33	譴責文士	可 12:38-40；太 23:1-36；路 20:45-47
20	34	預言聖殿被毀	可 13:1-2；太 24:1-2；路 21:5-6
20	35	災難的起頭	可 13:3-13；太 24:3-14；路 21:7-19
20	36	大災難	可 13:14-23；太 24:15-28；路 21:20-24
20	37	人子的降臨	可 13:24-27；太 24:29-31；路 21:25-28
20	38	從無花果樹學個比方	可 13:28-31；太 24:32-35；路 21:29-33
20	39	殺害耶穌的陰謀	可 14:1-2；太 26:1-5；路 22:1-2；約 11:45-53
20	40	猶大出賣耶穌	可 14:10-11；太 26:14-16；路 22:3-6
20	41	和門徒同度逾越節	可 14:12-21；太 26:17-25；路 22:7-13，21-23；約 13:21-30
20	42	設立主的晚餐	可 14:22-26；太 26:26-30；路 22:14-20；林前 11:23-25
20	43	預言彼得不認主	可 14:27-31；太 26:31-35；路 22:31-34；約 13:36-38
20	44	在客西馬尼禱告	可 14:32-42；太 26:36-46；路 22:39-46
20	45	耶穌被捕	可 14:43-50；太 26:47-56；路 22:47-53；約 18:3-12
20	46	耶穌在公會裏受審	可 14:53-65；太 26:57-68；路 22:54-55，63-71；約 18:13-14，19-24
20	47	彼得三次不認主	可 14:66-72；太 26:69-75；路 22:56-62；約 18:15-18，25-27
20	48	耶穌在彼拉多面前受審	可 15:1-5；太 27:1-2，11-14；路 23:1-5；約 18:28-38
20	49	耶穌被判死刑	可 15:6-15；太 27:15-26；路 23:13-25；約 18:39-19:16
20	50	耶穌被釘十字架	可 15:21-32；太 27:32-44；路 23:26-43；約 19:17-27
20	51	耶穌的死	可 15:33-41；太 27:45-56；路 23:44-49；約 19:28-30
20	52	耶穌的安葬	可 15:42-47；太 27:57-61；路 23:50-56；約 19:38-42
20	53	耶穌復活	可 16:1-8；太 28:1-8；路 24:1-12；約 20:1-10
20	54	門徒奉差遣	可 16:14-18；太 28:16-20；路 24:36-49；約 20:19-23；徒 1:6-8
21	1	呼召四個漁夫	可 1:16-20；太 4:18-22；路 5:1-11
21	2	潔淨長大痲瘋的人	可 1:40-45；太 8:1-4；路 5:12-16
21	3	設立十二門徒	可 3:13-19；太 10:1-4；路 6:12-16
21	4	耶穌和別西卜	可 3:20-30；太 12:22-32；路 11:14-23； 12:10
21	5	耶穌的母親和兄弟們	可 3:31-35；太 12:46-50；路 8:19-21
21	6	芥菜種的比喻	可 4:30-32；太 13:31-32；路 13:18-19
21	7	平靜風和海	可 4:35-41；太 8:23-27；路 8:22-25
21	8	治好格拉森被鬼附的人	可 5:1-20；太 8:28-34；路 8:26-39
21	9	睚魯的女兒和血漏的女人	可 5:21-43；太 9:18-26；路 8:40-56
21	10	拿撒勒人厭棄耶穌	可 6:1-6；太 13:53-58；路 4:16-30
21	11	耶穌差遣十二門徒	可 6:7-13；太 10:5-15；路 9:1-6
21	12	施洗約翰的死	可 6:14-29；太 14:1-12；路 9:7-9
21	13	休妻的問題	可 10:1-12；太 19:1-12；路 16:18
21	14	最大的誡命	可 12:28-34；太 22:34-40；路 10:25-28
22	1	耶穌用比喻講道	可 4:33-34；太 13:34
22	2	治好革尼撒勒的病人	可 6:53-56；太 14:34-36
22	3	古人的傳統	可 7:1-23；太 15:1-20
22	4	一個婦人的信心	可 7:24-30；太 15:21-28
22	5	耶穌給四千人吃飽	可 8:1-10；太 15:32-39
22	6	求主顯個神蹟	可 8:11-13；太 16:1-4
22	7	防備法利賽人和希律的酵	可 8:14-21；太 16:5-12
22	8	雅各和約翰的要求	可 10:35-45；太 20:20-28
22	9	咒詛無花果樹	可 11:12-14；太 21:18-19
22	10	從無花果樹得教訓	可 11:20-26；太 21:20-22
22	11	那日那時沒有人知道	可 13:32-37；太 24:36-44
23	1	耶穌在海上行走	可 6:45-52；太 14:22-33；約 6:16-21
23	2	在伯大尼受膏	可 14:3-9；太 26:6-13；約 12:1-8
23	3	兵丁戲弄耶穌	可 15:16-20；太 27:27-31；約 19:2-3
23	4	向抹大拉的馬利亞顯現	可 16:9-11；太 28:9-10；約 20:11-18
24	1	一個污鬼附身的人	可 1:21-28；路 4:31-37
24	2	在加利利各會堂傳道	可 1:35-39；路 4:42-44
24	3	斗底下的燈	可 4:21-25；路 8:16-18
24	4	不敵擋我們就是幫助我們	可 9:38-41；路 9:49-50
24	5	寡婦的奉獻	可 12:41-44；路 21:1-4
24	6	向兩個門徒顯現	可 16:12-13；路 24:13-35
24	7	耶穌升天	可 16:19；路 24:50-53；徒 1:9-11
25	1	耶穌基督的家譜	太 1:1-17；路 3:23-38
25	2	耶穌基督降生	太 1:18-25；路 2:1-7
25	3	耶穌向廣大的群眾傳道	太 4:23-25；路 6:17-19
25	4	論福	太 5:3-12；路 6:20-23
25	5	論報復	太 5:38-42；路 6:29-30
25	6	論愛仇敵	太 5:43-48；路 6:27-28；32-36
25	7	論禱告	太 6:5-15；路 11:2-4
25	8	論天上的財寶	太 6:19-21；路 12:33-34
25	9	論心裏的光	太 6:22-23；路 11:34-36
25	10	論上帝和財利	太 6:24；路 16:13
25	11	不要憂慮	太 6:25-34；路 12:22-31
25	12	不要論斷人	太 7:1-6；路 6:37-38，41-42
25	13	祈求、尋找、叩門	太 7:7-12；路 11:9-13
25	14	窄門	太 7:13-14；路 13:24
25	15	兩種果樹	太 7:15-20；路 6:43-44
25	16	我不認識你們	太 7:21-23；路 13:25-27
25	17	兩種蓋房子的人	太 7:24-29；路 6:46-49
25	18	治好百夫長的僕人	太 8:5-13；路 7:1-10
25	19	要跟從耶穌的人	太 8:18-22；路 9:57-62
25	20	該怕的是誰	太 10:26-31；路 12:2-7
25	21	在人的面前承認基督	太 10:32-33；路 12:8-9
25	22	不是和平，而是刀劍	太 10:34-39；路 12:51-53； 14:26-27
25	23	施洗約翰的門徒來見耶穌	太 11:2-19；路 7:18-35
25	24	耶穌責備不悔改的城	太 11:20-24；路 10:13-15
25	25	到我這裏來	太 11:25-30；路 10:21-22
25	26	樹和果子	太 12:33-37；路 6:43-45
25	27	污鬼回來	太 12:43-45；路 11:24-26
25	28	迷羊的比喻	太 18:10-14；路 15:3-7
25	29	喜筵的比喻	太 22:1-14；路 14:15-24
25	30	為耶路撒冷哀哭	太 23:37-39；路 13:34-35
25	31	忠心和不忠心的僕人	太 24:45-51；路 12:41-48
25	32	按才幹接受託付的比喻	太 25:14-30；路 19:11-27
26	1	海邊的群眾	可 3:7-12
26	2	種子長大的比喻	可 4:26-29
26	3	耶穌治好耳聾舌結的人	可 7:31-37
26	4	治好伯賽大的瞎子	可 8:22-26
26	5	逃走的少年人	可 14:51-52
27	1	博士朝拜	太 2:1-12
27	2	逃往埃及	太 2:13-15
27	3	屠殺男孩	太 2:16-18
27	4	從埃及回來	太 2:19-23
27	5	山上寶訓	太 5:1-2
27	6	論律法	太 5:17-20
27	7	論發怒	太 5:21-26
27	8	論姦淫	太 5:27-30
27	9	論起誓	太 5:33-37
27	10	論施捨	太 6:1-4
27	11	論禁食	太 6:16-18
27	12	兩個瞎子得醫治	太 9:27-31
27	13	治好啞巴	太 9:32-34
27	14	耶穌的憐憫	太 9:35-38
27	15	上帝所揀選的僕人	太 12:15-21
27	16	稗子的比喻	太 13:24-30
27	17	解明稗子的比喻	太 13:36-43
27	18	藏寶、尋珠、撒網的比喻	太 13:44-50
27	19	新舊的東西	太 13:51-52
27	20	治好許多病人	太 15:29-31
27	21	繳納殿稅	太 17:24-27
27	22	如何對待犯過錯的弟兄	太 18:15-20
27	23	不饒恕人的惡僕	太 18:21-35
27	24	葡萄園的比喻	太 20:1-16
27	25	兩個兒子的比喻	太 21:28-32
27	26	十童女的比喻	太 25:1-13
27	27	萬民受審判	太 25:31-46
27	28	猶大的死	太 27:3-10；徒 1:18-19
27	29	封石妥守	太 27:62-66
27	30	看守的兵報告祭司長	太 28:11-15
28	1	寫給提阿非羅	路 1:2-4
28	2	預言施洗約翰的誕生	路 1:5-25
28	3	預言耶穌的降生	路 1:26-38
28	4	馬利亞訪問伊利莎白	路 1:39-45
28	5	馬利亞的尊主頌	路 1:46-56
28	6	施洗約翰的出生	路 1:57-66
28	7	撒迦利亞的預言	路 1:67-80
28	8	天使報喜訊給牧羊的人	路 2:8-21
28	9	在聖殿裏獻與主	路 2:22-38
28	10	回拿撒勒	路 2:39-40
28	11	孩童耶穌在聖殿裏	路 2:41-52
28	12	使拿因城寡婦之子復活	路 7:11-17
28	13	有罪的女人得蒙赦免	路 7:36-50
28	14	跟從耶穌的婦女們	路 8:1-3
28	15	不接待主的村莊	路 9:51-56
28	16	主差遣七十人	路 10:1-12
28	17	七十個人回來	路 10:17-20
28	18	好撒馬利亞人	路 10:25-37
28	19	耶穌探望馬大和馬利亞	路 10:38-42
28	20	真正的福	路 11:27-28
28	21	無知財主的比喻	路 12:13-21
28	22	悔改或滅亡	路 13:1-5
28	23	不結實的無花果樹	路 13:6-9
28	24	安息日治好駝背的女人	路 13:10-17
28	25	在安息日治好臌脹的人	路 14:1-6
28	26	給客人和主人的教訓	路 14:7-14
28	27	失錢的比喻	路 15:8-10
28	28	浪子的比喻	路 15:11-32
28	29	不義的管家	路 16:1-13
28	30	財主和拉撒路	路 16:19-31
28	31	治好十個長大痲瘋的	路 17:11-19
28	32	寡婦和法官的比喻	路 18:1-8
28	33	法利賽人和稅吏的禱告	路 18:9-14
28	34	耶穌和撒該	路 19:1-10
28	35	從無花果樹學功課	路 21:29
28	36	勸告門徒警醒	路 21:34-38
28	37	爭論誰為大	路 22:24-30
28	38	錢囊、口袋、刀	路 22:35-38
28	39	希律藐視耶穌	路 23:6-12
29	1	道成肉身	約 1:1-18
29	2	上帝的羔羊	約 1:29-34
29	3	初次選召門徒	約 1:35-42
29	4	呼召腓力和拿但業	約 1:43-51
29	5	迦拿的婚禮	約 2:1-12
29	6	耶穌洞悉人心	約 2:23-25
29	7	耶穌與尼哥德慕	約 3:1-21
29	8	耶穌和施洗約翰	約 3:22-30
29	9	從天上來的那一位	約 3:31-36
29	10	耶穌和撒馬利亞婦人	約 4:1-42
29	11	耶穌治好大臣的兒子	約 4:43-54
29	12	在畢士大池邊治病	約 5:1-18
29	13	子的權柄	約 5:19-30
29	14	為耶穌作證	約 5:31-47
29	15	耶穌是生命的糧	約 6:22-59
29	16	永生的話語	約 6:60-71
29	17	耶穌的兄弟不信	約 7:1-9
29	18	耶穌過住棚節	約 7:10-24
29	19	這是基督嗎？	約 7:25-31
29	20	差役捉拿耶穌	約 7:32-36
29	21	活水的江河	約 7:37-39
29	22	群眾因耶穌而紛爭	約 7:40-44
29	23	猶太領袖的不信	約 7:45-52
29	24	行淫時被捉的女人	約 8:1-11
29	25	耶穌是世界的光	約 8:12-20
29	26	我所去的地方你們不能到	約 8:21-30
29	27	真理必使你們得自由	約 8:31-38
29	28	你們的父是魔鬼	約 8:39-47
29	29	還沒有亞伯拉罕就有了我	約 8:48-59
29	30	治好生來瞎眼的	約 9:1-12
29	31	法利賽人盤問醫治的事	約 9:13-34
29	32	靈性的盲目	約 9:35-41
29	33	羊圈的比喻	約 10:1-6
29	34	好牧人耶穌	約 10:7-21
29	35	被猶太人棄絕	約 10:22-42
29	36	拉撒路的死	約 11:1-16
29	37	復活在我，生命在我	約 11:17-27
29	38	耶穌哭了	約 11:28-37
29	39	拉撒路復活	約 11:38-44
29	40	殺害拉撒路的陰謀	約 12:9-11
29	41	希臘人求見耶穌	約 12:20-26
29	42	人子必須被舉起來	約 12:27-35
29	43	猶太人的不信	約 12:36-43
29	44	耶穌的話要審判人	約 12:44-50
29	45	耶穌為門徒洗腳	約 13:1-20
29	46	新的命令	約 13:31-35
29	47	耶穌是道路、真理、生命	約 14:1-14
29	48	應許賜聖靈	約 14:15-31
29	49	耶穌是真葡萄樹	約 15:1-17
29	50	世人的憎恨	約 15:18-16:3
29	51	聖靈的工作	約 16:4-16
29	52	憂愁變為喜樂	約 16:17-24
29	53	我已經勝過世界	約 16:25-33
29	54	耶穌的禱告	約 17:1-26
29	55	耶穌被帶到亞那面前	約 18:12-14
29	56	肋旁被扎	約 19:31-37
29	57	耶穌和多馬	約 20:24-29
29	58	本書的目的	約 20:30-31
29	59	耶穌向七個門徒顯現	約 21:1-14
29	60	耶穌和彼得	約 21:15-19
29	61	耶穌和他所愛的那門徒	約 21:20-25
